Page Name,User Name,Facebook Id,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,URL,Message
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-09,23:09:52,Photo,36027,30494,3517,768,472,9,64,6,411,286,https://www.facebook.com/46251501064/posts/10157636252841065,我接受日本 #文藝春秋 月刊的專訪，今天已經出刊。 　　 在專訪中，我對於日本朋友相當關心的防疫工作、台美日關係、兩岸關係、香港情勢、台灣半導體產業發展、台灣的國際參與及區域安全、區域經濟等議題，一一闡述了我的想法。也謝謝資深評論家 #船橋洋一 先生的訪問。 　　 台灣和日本都是民主國家，今後，期盼在共享相同的價值觀之下，持續加強合作，並延續彼此關懷、互相扶持的 #善的循環。 　　 歡迎大家一起幫我分享文藝春秋的專訪，一起來把 #台日友好 的情誼傳遞下去！ 　　 👉專訪原文：https://bunshun.jp/articles/-/47678 👉中文翻譯：https://www.president.gov.tw/NEWS/26153
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-09,08:30:01,Native Video,60864,52129,3073,2979,2088,15,30,9,221,320,https://www.facebook.com/46251501064/posts/10157635101551065,東京奧運順利閉幕，帶著滿滿的感動，今天，代表團的全體人員都回到台灣了。 　　 我要謝謝68位 #選手、所有的 #教練、所有的 #後勤支援團隊，以及所有代表台灣在奧運賽場執法的 #裁判 們。因為你們的發光發熱，不只是在台灣的大家深深受到鼓舞，全世界也因此注意到台灣散發出的光芒。 　　 就讓我們把這些光芒，牢牢珍藏在記憶裡。不論是運動員苦練圓夢的淚光、奮戰到底的榮光、青春無敵的星光、合作無間的閃光、還是每一面獎牌榮耀的亮光，台灣體育的光輝，我們一起來閃耀下去！ 　　 再次謝謝每一位為奧運付出努力的人，成就了為台灣喝采的每一道光！ 　　 畫面提供：體育署、國家運動訓練中心、駐日代表處、中央社、軍聞社、TSNA 　　 #台灣加油 #東京奧運 #TokyoOlympics
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-09,06:54:05,Photo,44483,38848,2912,573,515,34,72,69,347,1113,https://www.facebook.com/46251501064/posts/10157635016521065,豪雨帶來的農損已經超過2億元，今天我來到雲林、嘉義，了解災損和救助的情況。 　　 在兩位縣長、在地立委陪同下，我聽取了落花生、葉菜類等農作物遭受損失的報告，也關心農民的狀況。我請 陳吉仲 主委務必要簡化災損認定的方式，加快第一線同仁勘損的速度，希望能在最短的時間內，讓農民領到救助金，順利恢復生產。 　　 今天，行政院農業委員會 迅速公布了最新的「農業天然災害現金救助方案」，彰化以南各縣市「全區域、全品項」都在適用對象內。我要謝謝所有農友的體諒和配合，政府會跟大家站在一起，有困難就盡力幫忙！ 　　 ➡詳細了解最新農損救助方案： ✅彰化縣、雲林縣、嘉義縣、嘉義市、台南市、高雄市及屏東縣：https://reurl.cc/dG362g ✅苗栗縣、台中市及南投縣：https://reurl.cc/NrMVRx
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-08,06:40:58,Photo,55127,46425,6280,500,592,26,183,27,603,491,https://www.facebook.com/46251501064/posts/10157633493966065,"疫苗又來了！政府採購的99,600劑 #Moderna疫苗，已經在今天下午抵達。 　　 這陣子受到Delta變種病毒影響，世界上許多國家的確診數再創高峰。不過，台灣的確診人數則持續下降，這是全民共同努力的成果。 　　 在全球疫苗供貨短缺的挑戰下，我們依然多管齊下，努力維持疫苗供應。包含今天的疫苗在內，目前台灣已經累計取得超過960萬劑疫苗。 　　 接下來，政府和民間採購的疫苗數量還會陸續抵達，我們會全力催促、緊盯疫苗供貨，並搭配國產疫苗，讓國人的接種可以持續下去。 　　 我也要請大家一起繼續努力，落實防疫，並用更高的整體防護力來對抗疫情，守護台灣！ 　　 👉疫苗施打意願登記與預約系統：https://1922.gov.tw/:=:https://1922.gov.tw:443/vas 　　 #團結防疫守台灣"
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-07,23:53:34,Photo,34528,30023,2786,462,370,6,44,13,287,537,https://www.facebook.com/46251501064/posts/10157633151731065,謝謝所有堅守防救災崗位的同仁，因應氣候挑戰，我們絕不能鬆懈！ 　　 今天一早，我前往 #水災中央災害應變中心，掌握豪大雨應變的最新情形。我指示各部會，務必嚴防土石流、加速抽排水，並全力搶修交通運輸，各項交通延誤或停駛的資訊，也要第一時間提供給大眾。 　　 另外，因應雨勢帶來的農損，我們將採取「從優、從速、從簡」原則，由 行政院農業委員會 公布救助標準，也會確保物價穩定。 　　 根據氣象預報，目前雨勢雖然稍微緩和，但我們依然不能掉以輕心。請住在沿海低窪地區和山區的朋友，都要特別小心安全！ 　　 今天是父親節，再次謝謝所有犧牲了假期、全力執行防救災工作的同仁。不論是在進駐應變中心，或是冒著雨勢在各地救災、搶通路段、抽水排水、搶修水電的同仁，以及國軍和警消弟兄姊妹，大家都辛苦了！
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-06,21:37:17,Photo,29025,23533,4085,419,245,70,40,24,279,330,https://www.facebook.com/46251501064/posts/10157631473996065,熱帶性低氣壓（原盧碧颱風）正伴隨著西南氣流通過台灣西部，今天中央氣象局持續對全國各地發布超大豪雨、大豪雨、豪雨及大雨特報。 　　 目前，苗栗縣泰安鄉、台中市和平區、南投縣仁愛鄉及信義鄉、雲林縣、嘉義市、嘉義縣、台南市、高雄市、屏東縣、連江縣，雨量預測都已經達到停止上班及上課的標準，今天（8/7）停班停課一天。 　　 雨勢真的很大，#水災中央災害應變中心 會持續監測各地積淹水、土石流情形，並支援地方政府的防救災工作。也請大家一定要密切注意 報天氣 - 中央氣象局 的訊息，做好防災準備。住在沿海低窪地區及山區的朋友，更是要特別小心！ 　　 ⚠停班停課資訊詳見：https://www.dgpa.gov.tw/typh/daily/nds.html
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-06,09:35:07,Photo,67135,61692,3260,497,883,12,28,5,217,541,https://www.facebook.com/46251501064/posts/10157630516896065,奧運接近尾聲，台灣的選手，依然在賽場上堅持展現求勝的意志！ 　　 今天，空手道好手 王翌達 Wang Yi-Ta 登上日本武道館，在男子「型」的項目中，全神貫注，打出了兩套具有個人風格的「型」，這是空手道的紮實功夫，也是台灣選手的氣魄。透過轉播，我們都看到了翌達精采的表現。 　　 另外，高爾夫球女子組賽事進入第三天，徐薇淩Wei-Ling HSU 暫排名第20名，李旻 Min Lee 暫排名第25名。明天還有最後一天賽事，還可以全力追趕，我們繼續為薇淩和李旻集氣！ 　　 截至目前為止，這屆奧運，台灣選手已經獲得2金4銀6銅、一共12面獎牌的好成績，總獎牌數創下歷史新高，更超越了前三屆奧運的總和！這樣的好成績，也受到國際媒體和友人的關注。 　　 能在奧運殿堂上留下好成績，靠的是選手的拚勁、教練的指導，以及完善的後勤支援團隊。我必須指出，這幾年 國家運動訓練中心 National Sports Training Center 大幅提升硬體設施，並強化運動科學團隊對選手的支援，實在是功不可沒。此外，教育部 體育署在2018年提出、2019年開始執行的 #黃金計畫，也取得顯著的成效。我要謝謝所有曾為此奉獻心力的夥伴。 　　 奧運過後，體育政策的努力不會停止。成功的經驗，我們要延續。能夠更用心的部分，我們也一定會加強。期待大家一起保持關心、參與，持續厚植台灣的體育風氣！ 　　 ✅體育政策的詳細說明請見：https://bit.ly/3Ai6zn7 　　 照片提供：體育署 　　 #台灣加油 #東京奧運 #TokyoOlympics
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-06,05:38:25,Photo,37347,32103,3403,497,375,132,67,43,300,427,https://www.facebook.com/46251501064/posts/10157630294731065,週末嚴防劇烈豪雨，一起小心防災、注意安全！ 　　 這個星期天是父親節，在準備過節的同時，我要提醒大家：熱帶性低氣壓（原盧碧颱風）的預測路徑持續向東修正，很可能會跨越台灣海峽，帶來龐大的降雨，甚至不排除從西部登陸。再加上週末遇到大潮，對離島和中南部沿海、低窪地區，將會帶來更大的威脅。 　　 目前，在 經濟部 水利署的努力下，水庫提前調節放水，滯洪池進行預排，也在防汛熱點預先布置好抽水機。台灣自來水公司 則蓄滿清水池，完成高濁度應變，會全力確保自來水供應穩定。 　　 今晚我們將進一步開設 #水災中央災害應變中心，我要呼籲中央、地方各級政府機關，務必持續注意防汛整備！ 　　 我也要請大家幫忙互相提醒，提前做好防災準備，外出務必小心，並持續留意最新天氣動態，才能保護自己也保護家人！ 　　 ➡中央氣象局網站：https://www.cwb.gov.tw/V8/C/
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-06,02:04:33,Photo,33843,29442,2110,558,834,24,30,387,200,258,https://www.facebook.com/46251501064/posts/10157630136811065,史學大師、中研院的余英時院士，近日以91歲高齡辭世。我們不捨他的離開，也感佩他畢生的學養與貢獻。 　　 余院士在思想史、政治史、文化史領域的學術成就，廣受國內外推崇。不僅如此，他也深具入世關懷，從批判共黨專制、支持中國民主化運動、堅持平反六四，到關注台灣的民主自由發展，每每勇於撰文發聲，做該做的事，講該講的話，從來不曾對強權低頭。余院士一輩子的學思言行，是知識分子的典範。 　　 近年台灣的太陽花運動、香港的占中和反送中運動，余英時院士都不忘挺身為年輕人聲援打氣。「民主是台灣安全的最大保證」，這個來自余院士的提醒，我們謹記在心，更會身體力行。
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-05,08:30:42,Photo,201842,190029,5052,1681,4098,59,59,8,183,673,https://www.facebook.com/46251501064/posts/10157628957851065,"姿云，妳真的很棒！恭喜拚出了空手道銅牌！ 　　 第一次列入奧運正式項目的空手道，今天 文姿云wen,tzu-yun 挑戰女子個人對打55公斤級，通過小組賽後，在準決賽奮戰到最後一秒鐘，獲得了銅牌！ 　　 這幾年，我看著姿云在亞運賽場發光發熱，我幾次去 國家運動訓練中心 National Sports Training Center 時，也遇到勤奮鍛鍊中的姿云。現在，姿云拿下台灣史無前例的第一面空手道奧運獎牌，締造了新紀錄，我們都以妳為榮！ 　　 照片提供：TSNA攝影侯禕縉 　　 #台灣加油 #東京奧運 #TokyoOlympics"
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-05,00:03:23,Photo,75257,69653,2742,722,1399,7,21,8,165,540,https://www.facebook.com/46251501064/posts/10157628553931065,奧運賽事來到尾聲，我要好好謝謝我們的田徑代表隊。 　　 我想跟昨天出賽的兩位標槍好手 #黃士峰、黃金右臂-鄭兆村 The Golden Arm: Chao-Tsun Cheng，以及在準決賽止步的跨欄好手 陳奎儒 KueiRu Chen 110mh 說，雖然你們因為沒有達到心目中的成績而失望，但是，我對你們是無比的欽佩。 　　 田徑是奧運最競爭的運動種類之一。上次有台灣人跑進男子跨欄準決賽，是37年前的事情了。有台灣選手參加男子100公尺短跑項目，也是25年前的事情了。至於男子標槍，歷史上只有三位台灣人曾踏上奧運賽場，在士峰和兆村之前，唯一的一位是1984年洛杉磯奧運的陳鴻雁選手。 　　 從2017年世大運、2018年亞運，再到這一次奧運，台灣的田徑好手證明了，台灣人能夠重新站上世界舞台，和全人類中跑得最快、擲得最遠的頂尖選手一較高下。我們也都清楚，在短跑或跨欄項目，世界頂尖選手之間，可能就只有0.01秒的差距。在標槍項目，三次投擲背後，則是十多年光陰的苦練。對於這一切的不容易，我們都看在眼裡，並深深感動。 　　 謝謝士峰、兆村、奎儒，謝謝 楊俊瀚 Hank Yang、陳傑JC、#謝喜恩，也謝謝辛苦的教練團！ 　　 照片提供：體育署 　　 #台灣加油 #東京奧運 #TokyoOlympics
蔡英文 Tsai Ing-wen,tsaiingwen,100044017724738,2021-08-04,10:05:57,Native Video,50960,42116,3101,1656,3539,20,29,11,264,224,https://www.facebook.com/46251501064/posts/10157627494371065,"奧運英雄們，歡迎回家！ 　　 東京奧運逐漸來到尾聲，為了配合大會防疫規定，已經結束賽程的選手，這幾天陸續搭上回家的班機了。準備壓軸登場的空手道好手 文姿云wen,tzu-yun、王翌達 Wang Yi-Ta，以及正在爭取排名的高爾夫球好手 徐薇淩Wei-Ling HSU 和 李旻 Min Lee，我們則會繼續準備好加油聲！ 　　 今天下午，空軍把握颱風前合適的天候，派出四架幻象2000戰機，升空伴飛，不只迎接今天返國的代表團成員，更要表達國家對這次奧運代表團的敬意。 　　 我要向每一位選手說，謝謝你們，在奧運賽場上，用精采的表現，大大鼓舞了我們，也讓世界看見台灣人的氣魄。 　　 我也要謝謝代表團的每一位幕後英雄，台灣選手能不斷締造新紀錄，背後要歸功於教練的指導，以及後勤團隊的支援。 　　 在台灣的大家，都在等著奧運英雄們回來！期待疫情持續穩定，等隔離結束後，我們很快能有機會見面！ 　　 #奧運英雄 #歡迎回家"
