Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
阿木台灣麵,mutaiwannoodle,677019506093391,TAIWANESE_RESTAURANT,HK,"60年台灣家族傳承，牛肉麵、鹹酥雞、滷肉飯
-
💛豉油街店
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
聯絡電話 | 9862-2272",2019-07-06 13:44:01,40021,42599,2022-09-29 07:00:21 EDT,2022-09-29,07:00:21,Photo,11,11,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/677019506093391/posts/1485189735276360,台灣產品預訂，10月份第 1️⃣ 團🇹🇼.. 有興趣請入內訂購👇🏻 https://www.mutaiwanstore.com/groupbuy-20221007 - 【提拉米蘇精緻蛋糕(6種口味)】 首次引入香港🆕‼️..CP值高的超人氣蛋糕店，源自於花蓮。因製作提拉米蘇蛋糕起家故命名之～..豐富實在的用料，美味的口感。他們的「提拉米蘇(8吋)」由新鮮乳酪製成慕斯，撒上厚磅高脂可可粉，採用小麥胚芽餅製作餅乾底，非常酥脆帶點鹹度。入口充滿滑順的奶香與咖啡香，很綿密細緻🤤🤤 ... 還有其他味道及產品，任你選擇‼️ 芋泥鮮乳捲(900g)、金莎榛果巧克力(8吋)、蜂蜜檸檬生乳酪塔(8吋)、芋頭蛋糕(8吋)、夏威夷堅果塔(6入) - 【日出。宮原眼科≈(13種口味)】 首次引入香港🆕‼️..台中最出名的伴手禮專賣店，為日出集團旗下第一間老屋改建的代表作品，創立十多年來仍是炙手可熱的台中景點～..不論是招牌鳳梨酥、日出乳酪蛋糕、奶油酥餅和各種懷舊又兼顧創意的古早味糕點🤤🤤 ... 共13款產品，任你選擇‼️ 原味乳酪蛋糕、限定100%西非可可乳酪蛋糕、蘭姆伯爵乳酪蛋糕、玫瑰白酒乳酪蛋糕、龍眼花蜜乳酪蛋糕、熱情果乳酪蛋糕、原味蜂蜜蛋糕、紅柴花蜜蜂蜜蛋糕、荔枝花蜜太陽餅、鹹鳳梨酥禮盒、原味太陽餅、土鳳梨酥、17號鳳梨酥 - 這次團購產品～ 1、提拉米蘇精緻蛋糕≈(6種口味) 🆕🆕🆕 2、日出。宮原眼科≈(13種產品) 🆕🆕🆕 3、角之館金牛角≈(12種口味) 4、台灣蔬果系列(共6款)≈⚠️10月9日取貨⚠️ 5、阿木手作≈(烤雞屁股、客家小炒、滷肉汁) 6、阿木手作≈(滷鴨舌(燒肉味/辣味、無骨紅鳳爪) 7、酸菜系列≈(百頁豆腐、大腸、豆干、甜不辣) 8、不二坊蛋黃酥 ‼️香港獨家‼️ 9、維格牛奶太陽餅 10、港記酥皇翡翠綠豆糕(黑芝麻) 11、六月初一8結蛋捲≈(5種口味) 12、石安牧場≈(香滷蛋白丁/溫泉蛋) 13、松花溏心皮蛋 14、新建成沙琪瑪≈(3種口味) 15、統一布丁 16、早餐蛋黃醬 17、黑蒜頭 18、臺虎精釀~9.99啤酒 ‼️香港獨家‼️ 19、臺虎精釀~熱虎旺旺來鳳梨酒 ‼️香港獨家‼️ 20、台灣生鮮飲品($16起)≈⚠️10月9日取貨⚠️ ------------------------- 阿木網站👇🏻👇🏻👇🏻 https://www.mutaiwanstore.com/ 購物滿$800，即可免費送貨👍🏻 若全單未滿HK$800將收取HK$150為運費。疫情暫不提供上門派件服務，客戶需在處所樓下簽收。馬灣、愉景灣、離島及所有禁區不支援送貨服務~~ - 💡用電子消費券支持阿木🏷️ 1️⃣ 阿木門市(現金/八達通/AlipayHK/WeChat Pay) 2️⃣ 網站購物(Tap&Go/信用卡/PayPal) ----------------------------------------------- #阿木台灣生活百貨 #阿木台灣麵 #台灣特產 #現正試業 #限時優惠 #台灣直送 #台灣人在香港 #電子消費券 #消費券 #八達通 #TapandGo #Alipayhk #WeChatPay ----------------------------------------------- 💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️ 門市地址 | 旺角白布街8號(藝興大廈地下舖) 門市電話 | 5598-5351 營業時間 | 12:00～22:00 - 💛阿木台灣麵(豉油街店) 門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖 門市電話 | 9862-2272 營業時間 | 11:30～22:30 🚇 | 旺角站E2出口 / 油麻地站A2出口,https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1485189678609699/?type=3,,,Photos from 阿木台灣麵's post,,,,,-4.82
業立粉窩窩,,100063548297765,PERSONAL_BLOG,TW,這是王業立的個人部落格，一個記載日常點滴的小園地。 ,2019-11-17 12:52:32,N/A,N/A,2022-09-29 05:09:01 EDT,2022-09-29,05:09:01,Photo,130,83,0,0,0,1,46,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063548297765/posts/533137495481189,【聲明】 裕珍馨是我們台中大甲的伴手禮名店 ，奶油酥餅的創始者。 它在台中和台北有多家分店，但在台南並沒有分店。,https://www.facebook.com/photo.php?fbid=5521248017962236&set=p.5521248017962236&type=3,,,宜安,"終於找到這個慘遭乾坤大挪移的裕珍馨

-
劇情裡，是台南永康女主角的媽媽托女主角同鄉好友帶上來的伴手禮。

把因為想念奶油酥餅而跑去台北裕珍馨買來吃的中部人（就是我）鄉愁當什麼",,,,5.42
東村誠醫師的診療室,drmakoto2002,100057451038123,MEDICAL_HEALTH,TW,"台灣台東人，現居台中
現任：家醫科、安寧緩和科醫師
也是：作家／玩家?",2019-06-08 04:36:05,24844,28301,2022-09-29 02:55:18 EDT,2022-09-29,02:55:18,Photo,"1,078",678,38,11,0,5,343,2,1,0,,-,0,0,0,N/A,https://www.facebook.com/100057451038123/posts/578519004073129,看到最近米老鼠台推出的台劇根本亂來 讓我大台中人不得不跳下來參戰 把我們大甲裕珍馨奶油酥餅說是台南名產？ 是不是想吃台中粽和被拿去種芋頭？ 其他嘈點太多就不一一介紹 為什麼這種上國際平台、N台、D台投資的戲，編劇都亂搞亂寫不用心考據啊？ 如果懶得考據時代背景，我拜託你們一個最簡單的：時代就抓現代，地點就架空或模糊就好了。 然後，不要玩食物。 台灣人、還有台灣雞、台灣帝雉，絕對跟你拼命 還不知道是哪部戲的看這： 這根本是在殘害後面的劇組吧？ https://www.potatomedia.co/s/XVLGPSG:=:https://www.potatomedia.co/post/9a62c7a1-e0c0-44c9-88fa-7c89c5a3ac64?s=XVLGPSG,https://www.facebook.com/photo.php?fbid=578518944073135&set=a.515906853667678&type=3,,,,,,,,1.36
新竹縣新住民家庭服務中心,hcwfamilyy,100068094400338,NGO,TW,新竹縣政府於100年委由新竹市基督教女青年會承辦【新竹縣新住民家庭服務?,2013-02-05 05:59:30,2023,2124,2022-09-28 23:13:17 EDT,2022-09-28,23:13:17,Photo,13,12,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100068094400338/posts/419021747044302,"🎉🎉11110923 一個涼爽的天氣 🏞️ 女路綻放下的性別平等~大甲一日遊~👯🩰🕺👬👫💃 👉🚎上車囉~簽到領名牌，就是掛在脖子裡的小卡片，卡片前面寫的是自己的名字，後面是整個活動的行程表，在遊覽車上，首先就是美女社工們為大家介紹今天前往大甲女路的活動行程，張菁芬老師分享女路貼近生命脈絡，性別平等的議題。🖍️ 👉不知不覺到了「鎮瀾宮」，這個景點真的是如所描述的那樣美麗，。我們來到大甲火車站走到了大甲南門口，導覽老師熱情的接待，講解大甲四城的意涵和介紹路線： √ 蔣公路（蘭花文化），糕餅一條街，（酥餅/婚嫁文化）/清創一條街（女性創業家） ，鎮瀾宮（女神與性別，貞節牌坊：（喪葬文化與性別）女子路典故：文史+性別...等。 🎊🎊「大甲鎮瀾宮」重要道路蔣公路上，奶油酥餅試吃...說到大甲必會聯想到「大甲鎮瀾宮」，每年四月瘋媽祖，一年一度的大甲媽祖繞境讓大甲市區湧入了大批人潮，很多時候，我們都可以在電視上或者是報紙上看到有關這個故宮的描述，這個故宮是其中有很多的藏品是我們一定要去仔細看一看的，有各種的書畫，玉器，石器，雕刻等等，大部分都是歷史遺留下來的景觀，依舊是非常引人入勝的。 🏚️大甲市場的樓上一家「福生藥草店」我們進去後老闆很客氣的為我介紹各種藥草，泡香草茶與洛神花茶請大家喝，還給我們推薦很多特色養生的藥草(雖然最後沒有很多人買他推薦的東西，但是他始終都是很客氣的為我們介紹)。 👉由於時間的關係，還有很多的美景沒有欣賞到。留在心中些許遺憾，當導遊提醒我們遊覽就要結束了。 🍜午餐囉！可能是連續走路兩小時，大家午餐吃得津津有味！😂 💫💥下午茶會！大家分享心得~ #感謝🙏張菁芬老師分享性別偏見是對於性別角色與關係所具有之偏差、錯誤見解或因性別差異而產生對他人不公平的看法或態度。 #感謝🙏陳詩怡督導與導覽老師們解說： 廟宇的建築、公獅母獅的差異、月經文化、女性說話權，貞節媽守貞及童養媳之性別看見，💃🕺大家常聽到的「女生月經來時不能去拜拜，因為月經很髒，會褻瀆神明」 #謝謝大甲中心督導請大家吃烤玉米🌽 🛢️透過導覽員的解說,我了解到許多性別議題的討論，例如： 1.早期女性從事藺草編織同時兼顧育兒及養家，談到結婚文化中的性別議題： 1. 從大甲奶油酥餅談結婚文化「嫁出去的女兒，像潑出去的水」，代表女兒出 嫁之後，就不再是家裡面的一份子。「禮車開動時，新娘丟下一把扇子」，代表丟掉壞習性。👉同樣的，婚姻相關的許多習俗也是一樣，不論是大年初一不能回娘家，又或是潑水、過火爐踩瓦片 等等，其實同樣應該要重新檢視，去除帶有歧視與偏見的部分，別讓應為善意的習俗，反而造成他人的負擔與阻礙！而幫助大家好好認識這些習俗與觀念的起源，並且去除不平等問題，正是性別平等教育極為重要的幫助之一呦！🤣😝🥰❤️👈🪴 ✍️參加完今天的活動後，我想試著去觀察生活中的性別議題。 🪴這些在台灣各地行腳的性別議題，新住民女性的特質能被看見，透過移動與各自志業的追尋，更認識自己的定位和腳下這塊土地。 **最後謝謝活撥甜美的美女社工們熱情大力陪同與協助行程活動💯💯💯",https://www.facebook.com/photo.php?fbid=419021500377660&set=a.414721734140970&type=3,,,Photos from 新竹縣新住民家庭服務中心's post,,,,,0.68
朱宥勳,chuck158207,100000184310124,,,,,77429,N/A,2022-09-28 08:35:38 EDT,2022-09-28,08:35:38,Photo,"2,725",1845,119,39,0,24,687,4,3,4,,-,0,0,0,N/A,https://www.facebook.com/chuck158207/posts/6254219611260787,其他的問題先不說，這實在是有夠懶惰的失誤XD 你可以去找資料 你可以虛構一家 你就算收了業配也可以另外寫一段比較合理的情節 （比如讓台北人吃這家然後對著女主角說：你們南部不是都吃這個？） 但都沒有 很想拿一疊紙摔在主創臉上 再混啊！！！ 我最近真的越來越相信，會讓人生氣的創作，通常不是「美學層次」的問題，而是「工作態度」的問題。,https://www.facebook.com/photo.php?fbid=5521248017962236&set=p.5521248017962236&type=3,,,宜安,"終於找到這個慘遭乾坤大挪移的裕珍馨

-
劇情裡，是台南永康女主角的媽媽托女主角同鄉好友帶上來的伴手禮。

把因為想念奶油酥餅而跑去台北裕珍馨買來吃的中部人（就是我）鄉愁當什麼",,,,3.61
I'm 佳里人,,216980008458777,none,,,,63809,N/A,2022-09-27 20:59:23 EDT,2022-09-27,20:59:23,Photo,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/216980008458777/permalink/2363219283834828,✨錦記燒餅✨ 1.芝麻餅$30 2.焦糖餅$30 3.甜燒餅$30 4.紅豆餅$30 5.奶油酥餅$40 6.地瓜酥餅$35 7.咖喱酥餅$30 8.蔥肉餅$30 9.蔥燒餅$30 10.培根起司餅$30 11.蘿蔔絲餅$30 12.燒奶餅$35 #口味自選 阿喜蛋糕 每盒$140 嘉義饅窩心烤饅頭 每盒16顆$140 原味、巧克力、蔥花、花生、草莓 五種口味自行搭配 10/1（六）取貨；地點： 18-19點；忠孝路s y m 源興機車行(如附圖） 18-19點；營頂佳福寺旁,https://www.facebook.com/photo.php?fbid=5777738122246731&set=gm.2363219297168160&type=3,,,Photos from 木華's post,,,,,-12.67
我是觀音人,,1948465558734188,none,,,,17616,N/A,2022-09-27 03:27:43 EDT,2022-09-27,03:27:43,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1948465558734188/permalink/3256078484639549,🍠 紫金地瓜派 💰+1=125 規格：440g/4片/盒 保存期限：一年 保存方式：冷凍 😋層層堆疊的千層餅皮 外皮酥脆卻不油膩 恰似奶油酥餅的口感 層次分明的好滋味 嚴選瓜瓜園契作地瓜、香甜濃郁雙色地瓜派 一次滿足兩種口味 省時方便，不需解凍直接入鍋，7分鐘立即上桌 （用氣炸鍋也適用，size剛剛好） ⏰結單日：10/3 📣到貨日：貨到通知 📪自取地點：觀音區民權路108號1樓 ❤️有喜歡的商品可在留言處留言+1、+2、+3…….. ★各式好吃好用的🉑️加⬇️Line連結參觀選購：https://line.me/ti/g2/5hY21-EBs5sj4eH8uYM1qXgTQuZZkFfCUgXwlA?utm_source=invitation&utm_medium=link_copy&utm_campaign=default&fbclid=IwAR3WPHV6THJUxpj8XvUAiWLbTDo9r0R6Unk0473G0De_RKcydqS9niU9oeA,https://www.facebook.com/photo.php?fbid=5512548878798900&set=gm.3256078477972883&type=3,,,Photos from Emma Chen's post,,,,,-32
Le paradis 魔法手作烘焙,,411481825666540,TOPIC_KITCHEN_SUPPLIES,TW,"追蹤我的ig~melotutu

Le paradis 在法文裡為天堂之意
希望來到教室的學生都能以放鬆愉悅的心情享受烘焙的樂趣
相信只要灌入滿滿手作溫暖
就能做出魔法般的美味甜點


",2014-12-15 08:30:00,106729,107606,2022-09-27 03:04:15 EDT,2022-09-27,03:04:15,Live Video Scheduled,6,4,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/411481825666540/posts/397341819259084,,https://www.facebook.com/events/397341819259084/,,,《超人氣東京排隊伴手禮 ～艾許蕾絲奶油酥餅禮盒*4種口味》,"《超人氣東京排隊伴手禮 ～艾許蕾絲奶油酥餅禮盒*4種口味》費用$3600
🌟每種口味皆有成品帶走
使用奶油界的LV ～法國艾許Echire手工發酵奶油製作

🔆 10/19（三）午12:00

🔆授課老師：Melody
日本織田製菓專門學校洋菓子科畢業                           
法國藍帶餐飲學院東京分校甜點科畢業
法國ENSP學校甜點科進修
🌟甜點課程附午茶點心盤

🌹課程介紹～
位於東京市中心的超人氣排隊甜點店
每天不到到下午所有餅乾便被搶購一空
這款讓日本人捶胸頓足 感嘆有錢也買不到
外型有著美麗蕾絲花邊的餅乾究竟有何魅力
能讓日本人甘願ㄧ早就守在店門口排隊等候呢？

老師使用了個人研發的獨特手法
製作上有別於一般流程
使它的風味及口感有別於市售的奶油餅乾
在打開的瞬間香氣即刻撲鼻而来 酥鬆化口 
有著讓人品嚐一口便回味無窮的迷人魅力

ㄧ共4種口味～
🔅經典香草原味 ～馬達加斯加香草籽製作 
🔅皇家伯爵茶～英國唐寧伯爵茶
🔅2.0濃郁巧克力～法國法芙娜可可粉&苦甜巧克力塊
🔅京都抹茶～京都小山園若竹 * 老師示範 成品分給同學",,,,-0.25
阿木台灣麵,mutaiwannoodle,677019506093391,TAIWANESE_RESTAURANT,HK,"60年台灣家族傳承，牛肉麵、鹹酥雞、滷肉飯
-
💛豉油街店
門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖
聯絡電話 | 9862-2272",2019-07-06 13:44:01,40004,42579,2022-09-26 07:10:27 EDT,2022-09-26,07:10:27,Photo,8,8,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/677019506093391/posts/1482871018841565,台灣產品預訂，10月份第 1️⃣ 團🇹🇼.. 有興趣請入內訂購👇🏻 https://www.mutaiwanstore.com/groupbuy-20221007 - 【日出。宮原眼科≈(13種口味)】 首次引入香港🆕‼️..台中最出名的伴手禮專賣店，為日出集團旗下第一間老屋改建的代表作品，創立十多年來仍是炙手可熱的台中景點～..不論是招牌鳳梨酥、日出乳酪蛋糕、奶油酥餅和各種懷舊又兼顧創意的古早味糕點🤤🤤 ... 共13款產品，任你選擇‼️ 原味乳酪蛋糕、限定100%西非可可乳酪蛋糕、蘭姆伯爵乳酪蛋糕、玫瑰白酒乳酪蛋糕、龍眼花蜜乳酪蛋糕、熱情果乳酪蛋糕、原味蜂蜜蛋糕、紅柴花蜜蜂蜜蛋糕、荔枝花蜜太陽餅、鹹鳳梨酥禮盒、原味太陽餅、土鳳梨酥、17號鳳梨酥 - 這次團購產品～ 1、提拉米蘇精緻蛋糕≈(6種口味) 🆕🆕🆕 2、日出。宮原眼科≈(13種產品) 🆕🆕🆕 3、角之館金牛角≈(12種口味) 4、台灣蔬果系列(共6款)≈⚠️10月9日取貨⚠️ 5、阿木手作≈(烤雞屁股、客家小炒、滷肉汁) 6、阿木手作≈(滷鴨舌(燒肉味/辣味、無骨紅鳳爪) 7、酸菜系列≈(百頁豆腐、大腸、豆干、甜不辣) 8、不二坊蛋黃酥 ‼️香港獨家‼️ 9、維格牛奶太陽餅 10、港記酥皇翡翠綠豆糕(黑芝麻) 11、六月初一8結蛋捲≈(5種口味) 12、石安牧場≈(香滷蛋白丁/溫泉蛋) 13、松花溏心皮蛋 14、新建成沙琪瑪≈(3種口味) 15、統一布丁 16、早餐蛋黃醬 17、黑蒜頭 18、臺虎精釀~9.99啤酒 ‼️香港獨家‼️ 19、臺虎精釀~熱虎旺旺來鳳梨酒 ‼️香港獨家‼️ 20、台灣生鮮飲品($16起)≈⚠️10月9日取貨⚠️ ------------------------- 阿木網站👇🏻👇🏻👇🏻 https://www.mutaiwanstore.com/ 購物滿$800，即可免費送貨👍🏻 若全單未滿HK$800將收取HK$150為運費。疫情暫不提供上門派件服務，客戶需在處所樓下簽收。馬灣、愉景灣、離島及所有禁區不支援送貨服務~~ - 💡用電子消費券支持阿木🏷️ 1️⃣ 阿木門市(現金/八達通/AlipayHK/WeChat Pay) 2️⃣ 網站購物(Tap&Go/信用卡/PayPal) ----------------------------------------------- #阿木台灣生活百貨 #阿木台灣麵 #台灣特產 #現正試業 #限時優惠 #台灣直送 #台灣人在香港 #電子消費券 #消費券 #八達通 #TapandGo #Alipayhk #WeChatPay ----------------------------------------------- 💛阿木台灣生活百貨 👈🏻⚠️取貨地點⚠️ 門市地址 | 旺角白布街8號(藝興大廈地下舖) 門市電話 | 5598-5351 營業時間 | 12:00～22:00 - 💛阿木台灣麵(豉油街店) 門市地址 | 旺角豉油街98至100號鴻都大廈地下3至4號舖 門市電話 | 9862-2272 營業時間 | 11:30～22:30 🚇 | 旺角站E2出口 / 油麻地站A2出口,https://www.facebook.com/mutaiwannoodle/photos/a.879383325857007/1482870255508308/?type=3,,,Photos from 阿木台灣麵's post,,,,,-6.62
W Wine & Liquor Warehouse Puchong,wwineliquorwarehousepuchong,102481979853135,LIQUOR_STORE,MY,"5 STAR Wine Searcher. The Biggest and Best Source of Wines, Liquor, Sake, Beers, Soju in town @Warehouse Price!Call us 80766188 for sameday delivery & order via what’sapp +6014-3672413. More then 1500 items Website: https://www.winewarehouse.com.my",2011-07-31 17:42:40,56509,57841,2022-09-26 00:15:47 EDT,2022-09-26,00:15:47,Photo,14,10,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102481979853135/posts/4907291069372178,MACALLAN A NIGHT ON EARTH IN SCOTLAND 麥卡倫 • 色澤：暖磚紅色 • 香氣：香草、濃香奶油、烤蘋果、烤餅乾、李子和杏仁。 • 口感：絲滑香甜如同奶油酥餅，香草甜味伴隨著輕微烤過的棉花糖、柳橙乾、無花果和肉桂。 餘韻：甜奶油糖和新鮮出爐餅乾組成適中餘韻 • 酒精濃度：40% 麥卡倫推出 A Night On Earth In Scotland 麥卡倫 春宴系列 – 蘇格蘭新年單一麥芽威士忌，呈現聞名全球的蘇格蘭霍格莫內（Hogmanay)慶典故事，捕捉年歲更迭時普天同慶的歡樂氣氛。 《麥卡倫 春宴系列 – 蘇格蘭新年》是麥卡倫全球新年限量系列的首發酒款，由麥卡倫首席釀酒師 Sarah Burgess 精心創作出這款的具有濃郁蘇格蘭奶油酥餅風味的限量酒款，她藉由家中美好的霍格莫內回憶，創造出一款濃郁豐富、令人回味無窮的單一麥芽威士忌。 Sarah Burgess 表示：「打造 《麥卡倫 春宴系列 – 蘇格蘭新年》對我來說是一次非常個人的經驗，讓我回到小時候位於斯佩賽的家，就在隔著河流與麥卡倫莊園相望的地方。」 「威士忌的香草甜味源自香濃的蘇格蘭奶油酥餅，一種傳統中霍格莫內時常贈送和享用的食物；而柳橙乾和辛香料的味道讓人想起整個節日期間充滿家中的味道和香氣。」 「它蘊藏著霍格莫內歡慶過去、現在和未來時所懷抱的希望和夢想，也傳達了一直以來，人類始終渴望與所愛的人共度特別時光的不變心願。」 該款限量產品的包裝特地邀請知名的日法插畫家Erica Dorn操刀，她為大導演Wes Anderson電影團隊的御用設計師，曾擔任《布達佩斯大飯店》、《犬之島》、《法蘭西特派》等知名電影的平面視覺工作，同時也長期與世界各頂尖精品品牌合作。 Erica Dorn 以世界各地自古以來歡慶新年時皆常使用的火典儀式為靈感，創作出饒富趣味的抽象插畫，成為本酒款多層次創新包裝的一部分，為消費者提供獨特的開箱體驗。 同時也呈現一些蘇格蘭霍格莫內特有的習俗，例如「第一步」傳統，據說午夜後第一個進入家中的訪客若是黑頭髮則預示著好兆頭，他會帶著威士忌、煤炭和蘇格蘭奶油酥餅，三項能為來年帶來安康與幸福的象徵性禮物。 Erica Dorn 說道：「火在世界各地的新年慶祝活動中都扮演著重要角色。我們總是和家人、朋友和親愛的人圍繞它的溫暖，共同分享過去的記憶和未來的希望。在它的淨化特質中，我們釋放過去，清理出通往未來的路。在它舞動的光亮中，我們在寒冷的冬夜裡得到慰藉，自時代伊始以來始終如此。儘管火的儀式可能因文化而異，火本身將我們團聚和帶我們『回家』的能力是普是存在的。」 「這個禮盒的色彩是根據特定的旅程選用的：首先，紅色代表歡樂、活力、吉祥和喜悅；藍色使我們想起蘇格蘭的冬夜，充滿和平與靜謐；最後，琥珀色——向軟奶油和新鮮出爐的奶油酥餅散發的甜美香氣致敬，這也是 Sarah Burgess 創造這款威士忌的靈感來源。」 這款風味獨具的單一麥芽威士忌由精選的麥卡倫優質美國與歐洲雪莉橡木桶以及美國波本桶釀造而成，因此散發濃郁香甜的奶油酥餅風味。其柔軟絲滑的口感，展現出釀酒師過人的技巧，以及麥卡倫對工藝和頂級品質的堅持與承諾。,https://www.facebook.com/wwineliquorwarehousepuchong/photos/a.419119214856075/4907288702705748/?type=3,,,Photos from W Wine & Liquor Warehouse Puchong's post,,,,,-0.12
